ACTION,event_pk,Replicate Number,Date,Work Area,Organization,Survey,Sampling Bout,Site ID,Project Specific ID,Hakai ID,Source,Lat,Long,Gather Lat,Gather Long,Collection Method,Line Out Depth,Pressure Transducer Depth (m),Filter Type,Volume (ml),Installed,Collected,Preserved,Analyzed,Lab Technician,NH4+,NO2+NO3 (uM),NO2+NO3 (ug/L),TP,TDP,TN,TDN,SRP,PO4,SiO2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,NH4+ Flag,NO2+NO3 Flag,TP FLag,TDP FLag,TN Flag,TDN FLag,SRP Flag,PO4 Flag,SiO2 Flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,Analyzing Lab,Comments,Quality Log,no2_no3_units,Sample Status,Quality Level
,7665,1,2014-01-30,CALVERT,HAKAI,KWAK,1,PRUTH,1480,NUT1480,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-01-30 00:00:00,2014-01-30 13:30:00,,,,23.554,,,,,,,1.862,46.371,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7665,2,2014-01-30,CALVERT,HAKAI,KWAK,1,PRUTH,1481,NUT1481,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-01-30 00:00:00,2014-01-30 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7665,1,2014-01-30,CALVERT,HAKAI,KWAK,1,PRUTH,1482,NUT1482,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-01-30 00:00:00,2014-01-30 13:30:00,,,,24.066,,,,,,,1.955,41.495,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7665,2,2014-01-30,CALVERT,HAKAI,KWAK,1,PRUTH,1483,NUT1483,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-01-30 00:00:00,2014-01-30 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7674,1,2014-02-20,CALVERT,HAKAI,KWAK,1,PRUTH,1541,NUT1541,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-02-20 12:33:00,2014-02-20 13:50:00,,,,23.002,,,,,,,1.885,40.573,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7674,2,2014-02-20,CALVERT,HAKAI,KWAK,1,PRUTH,1542,NUT1542,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-02-20 12:33:00,2014-02-20 13:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7674,1,2014-02-20,CALVERT,HAKAI,KWAK,1,PRUTH,1543,NUT1543,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-02-20 12:33:00,2014-02-20 13:50:00,,,,23.35,,,,,,,1.91,40.353,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7674,2,2014-02-20,CALVERT,HAKAI,KWAK,1,PRUTH,1544,NUT1544,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-02-20 12:33:00,2014-02-20 13:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7683,1,2014-03-12,CALVERT,HAKAI,KWAK,1,PRUTH,1556,NUT1556,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-03-12 12:54:00,2014-03-12 14:00:00,,,,19.635,,,,,,,1.647,35.894,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7683,2,2014-03-12,CALVERT,HAKAI,KWAK,1,PRUTH,1557,NUT1557,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-03-12 12:54:00,2014-03-12 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run3: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7683,1,2014-03-12,CALVERT,HAKAI,KWAK,1,PRUTH,1554,NUT1554,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-03-12 12:54:00,2014-03-12 14:00:00,,,,20.315,,,,,,,1.698,35.671,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7683,2,2014-03-12,CALVERT,HAKAI,KWAK,1,PRUTH,1555,NUT1555,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-03-12 12:54:00,2014-03-12 14:00:00,,,,20.181,,,,,,,1.638,35.183,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7683,1,2014-03-12,CALVERT,HAKAI,KWAK,1,PRUTH,1552,NUT1552,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-03-12 12:54:00,2014-03-12 14:00:00,,,,21.424,,,,,,,1.772,37.074,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7683,2,2014-03-12,CALVERT,HAKAI,KWAK,1,PRUTH,1553,NUT1553,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-03-12 12:54:00,2014-03-12 14:00:00,,,,21.148,,,,,,,1.61,36.585,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7683,1,2014-03-12,CALVERT,HAKAI,KWAK,1,PRUTH,1550,NUT1550,M,51.6554,-128.0913,,,,74,,0.45nm,13,,2014-03-12 12:54:00,2014-03-12 14:00:00,,,,23.952,,,,,,,1.975,42.481,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7683,2,2014-03-12,CALVERT,HAKAI,KWAK,1,PRUTH,1551,NUT1551,M,51.6554,-128.0913,,,,74,,0.45nm,13,,2014-03-12 12:54:00,2014-03-12 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run3: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7734,1,2014-03-19,CALVERT,HAKAI,KWAK,1,PRUTH,1706,NUT1706,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-03-19 12:15:00,2014-03-19 14:00:00,,,,14.761,,,,,,,1.279,29.694,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7734,2,2014-03-19,CALVERT,HAKAI,KWAK,1,PRUTH,1707,NUT1707,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-03-19 12:15:00,2014-03-19 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run3: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7734,1,2014-03-19,CALVERT,HAKAI,KWAK,1,PRUTH,1708,NUT1708,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-03-19 12:15:00,2014-03-19 14:00:00,,,,18.798,,,,,,,1.594,32.622,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7734,2,2014-03-19,CALVERT,HAKAI,KWAK,1,PRUTH,1709,NUT1709,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-03-19 12:15:00,2014-03-19 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run3: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7734,1,2014-03-19,CALVERT,HAKAI,KWAK,1,PRUTH,1701,NUT1701,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-03-19 12:15:00,2014-03-19 14:00:00,,,,19.192,,,,,,,1.619,32.62,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7734,2,2014-03-19,CALVERT,HAKAI,KWAK,1,PRUTH,1702,NUT1702,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-03-19 12:15:00,2014-03-19 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run3: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7734,1,2014-03-19,CALVERT,HAKAI,KWAK,1,PRUTH,1690,NUT1690,M,51.6554,-128.0913,,,,73,,0.45nm,13,,2014-03-19 12:15:00,2014-03-19 14:00:00,,,,22.147,,,,,,,1.831,39.219,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7734,2,2014-03-19,CALVERT,HAKAI,KWAK,1,PRUTH,1695,NUT1695,M,51.6554,-128.0913,,,,73,,0.45nm,13,,2014-03-19 12:15:00,2014-03-19 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run3: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7746,1,2014-03-26,CALVERT,HAKAI,KWAK,1,PRUTH,1742,NUT1742,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-03-26 12:16:00,2014-03-26 13:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Backup2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded3: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded4: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run5: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7746,2,2014-03-26,CALVERT,HAKAI,KWAK,1,PRUTH,1743,NUT1743,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-03-26 12:16:00,2014-03-26 13:50:00,,,,15.962,,,,,,,1.368,32.068,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: run3: run",uM,Results,Technicianm
,7746,1,2014-03-26,CALVERT,HAKAI,KWAK,1,PRUTH,1738,NUT1738,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-03-26 12:16:00,2014-03-26 13:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Backup2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded3: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded4: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run5: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7746,2,2014-03-26,CALVERT,HAKAI,KWAK,1,PRUTH,1739,NUT1739,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-03-26 12:16:00,2014-03-26 13:50:00,,,,16.034,,,,,,,1.372,31.653,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: run3: run",uM,Results,Technicianm
,7746,1,2014-03-26,CALVERT,HAKAI,KWAK,1,PRUTH,1736,NUT1736,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-03-26 12:16:00,2014-03-26 13:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Backup2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded3: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded4: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run5: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7746,2,2014-03-26,CALVERT,HAKAI,KWAK,1,PRUTH,1737,NUT1737,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-03-26 12:16:00,2014-03-26 13:50:00,,,,17.83,,,,,,,1.532,29.91,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: run3: run",uM,Results,Technicianm
,7746,1,2014-03-26,CALVERT,HAKAI,KWAK,1,PRUTH,1740,NUT1740,M,51.6554,-128.0913,,,,74,,0.45nm,13,,2014-03-26 12:16:00,2014-03-26 13:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Backup2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded3: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was discarded4: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run5: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7746,2,2014-03-26,CALVERT,HAKAI,KWAK,1,PRUTH,1741,NUT1741,M,51.6554,-128.0913,,,,74,,0.45nm,13,,2014-03-26 12:16:00,2014-03-26 13:50:00,,,,21.85,,,,,,,1.821,38.841,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: run3: run",uM,Results,Technicianm
,7797,1,2014-04-01,CALVERT,HAKAI,KWAK,1,PRUTH,1794,NUT1794,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-04-01 12:20:00,2014-04-01 14:20:00,,,,15.895,,,,,,,1.376,33.186,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7797,1,2014-04-01,CALVERT,HAKAI,KWAK,1,PRUTH,1799,NUT1799,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-04-01 12:20:00,2014-04-01 14:20:00,,,,16.315,,,,,,,1.427,33.124,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7797,1,2014-04-01,CALVERT,HAKAI,KWAK,1,PRUTH,1793,NUT1793,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-04-01 12:20:00,2014-04-01 14:20:00,,,,18.644,,,,,,,1.595,32.882,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7797,1,2014-04-01,CALVERT,HAKAI,KWAK,1,PRUTH,1789,NUT1789,M,51.6554,-128.0913,,,,70,,0.45nm,13,,2014-04-01 12:20:00,2014-04-01 14:20:00,,,,18.972,,,,,,,1.662,33.248,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7848,1,2014-04-07,CALVERT,HAKAI,KWAK,1,PRUTH,1896,NUT1896,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-04-07 11:50:00,2014-04-07 12:30:00,,,,14.317,,,,,,,1.248,26.08,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7848,1,2014-04-07,CALVERT,HAKAI,KWAK,1,PRUTH,1897,NUT1897,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-04-07 11:50:00,2014-04-07 12:30:00,,,,14.053,,,,,,,1.241,25.765,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7848,1,2014-04-07,CALVERT,HAKAI,KWAK,1,PRUTH,1891,NUT1891,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-04-07 11:50:00,2014-04-07 12:30:00,,,,18.624,,,,,,,1.603,31.569,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7848,1,2014-04-07,CALVERT,HAKAI,KWAK,1,PRUTH,1890,NUT1890,M,51.6554,-128.0913,,,,70,,0.45nm,13,,2014-04-07 11:50:00,2014-04-07 12:30:00,,,,20.219,,,,,,,1.73,34.85,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7887,1,2014-04-21,CALVERT,HAKAI,KWAK,1,PRUTH,1950,NUT1950,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-04-21 12:10:00,2014-04-21 17:00:00,,,,12.86,,,,,,,1.23,23.465,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7887,1,2014-04-21,CALVERT,HAKAI,KWAK,1,PRUTH,1951,NUT1951,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-04-21 12:10:00,2014-04-21 17:00:00,,,,13.616,,,,,,,1.303,23.779,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7887,1,2014-04-21,CALVERT,HAKAI,KWAK,1,PRUTH,1952,NUT1952,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-04-21 12:10:00,2014-04-21 17:00:00,,,,15.079,,,,,,,1.423,25.742,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7887,1,2014-04-21,CALVERT,HAKAI,KWAK,1,PRUTH,1960,NUT1960,M,51.6554,-128.0913,,,,69,,0.45nm,13,,2014-04-21 12:10:00,2014-04-21 17:00:00,,,,17.056,,,,,,,1.541,29.962,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,5839,1,2014-04-28,CALVERT,HAKAI,KWAK,1,PRUTH,2040,NUT2040,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-04-28 15:00:37,2014-04-28 15:00:56,,,,9.32,,,,,,,0.975891996,18.021,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,5839,1,2014-04-28,CALVERT,HAKAI,KWAK,1,PRUTH,2050,NUT2050,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-04-28 15:00:37,2014-04-28 15:00:56,,,,9.109,,,,,,,0.934,18.044,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,5839,1,2014-04-28,CALVERT,HAKAI,KWAK,1,PRUTH,2049,NUT2049,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-04-28 15:00:37,2014-04-28 15:00:56,,,,11.441,,,,,,,1.209,19.162,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,5839,1,2014-04-28,CALVERT,HAKAI,KWAK,1,PRUTH,2044,NUT2044,M,51.6554,-128.0913,,,,70,,0.45nm,13,,2014-04-28 15:00:37,2014-04-28 15:00:56,,,,20.952,,,,,,,1.828,38.519,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7984,1,2014-05-07,CALVERT,HAKAI,KWAK,1,PRUTH,2012,NUT2012,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-05-07 12:49:11,2014-05-07 00:00:00,,,,0.108632955,,,,,,,0.091610415,3.144,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7984,1,2014-05-07,CALVERT,HAKAI,KWAK,1,PRUTH,2013,NUT2013,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-05-07 12:49:11,2014-05-07 00:00:00,,,,0.249951932,,,,,,,0.18611379,1.691,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7984,1,2014-05-07,CALVERT,HAKAI,KWAK,1,PRUTH,2039,NUT2039,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-05-07 12:49:11,2014-05-07 00:00:00,,,,14.972,,,,,,,1.444,24.133,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7984,1,2014-05-07,CALVERT,HAKAI,KWAK,1,PRUTH,2042,NUT2042,M,51.6554,-128.0913,,,,68,,0.45nm,13,,2014-05-07 12:49:11,2014-05-07 00:00:00,,,,19.028,,,,,,,1.675,33.729,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,8033,1,2014-05-12,CALVERT,HAKAI,KWAK,1,PRUTH,2119,NUT2119,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-05-12 12:05:05,2014-05-12 14:40:15,,,,0.788048733,,,,,,,0.228,1.902,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,8033,1,2014-05-12,CALVERT,HAKAI,KWAK,1,PRUTH,2120,NUT2120,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-05-12 12:05:05,2014-05-12 14:40:15,,,,2.858104211,,,,,,,0.395371263,3.099,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,8033,1,2014-05-12,CALVERT,HAKAI,KWAK,1,PRUTH,2125,NUT2125,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-05-12 12:05:05,2014-05-12 14:40:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata has been QCd by BF,,Collected,Technicianm
,8033,1,2014-05-12,CALVERT,HAKAI,KWAK,1,PRUTH,2115,NUT2115,M,51.6554,-128.0913,,,,72,,0.45nm,13,,2014-05-12 12:05:05,2014-05-12 14:40:15,,,,21.562,,,,,,,1.844,38.509,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,8081,1,2014-05-19,CALVERT,HAKAI,KWAK,1,PRUTH,2174,NUT2174,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-05-19 11:25:01,2014-05-19 15:53:30,,,,0.044381492,,,,,,,0.07,0.868,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,8081,1,2014-05-19,CALVERT,HAKAI,KWAK,1,PRUTH,2161,NUT2161,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-05-19 11:25:01,2014-05-19 15:53:30,,,,2.520789016,,,,,,,0.368,5.585,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,8081,1,2014-05-19,CALVERT,HAKAI,KWAK,1,PRUTH,2163,NUT2163,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-05-19 11:25:01,2014-05-19 15:53:30,,,,16.44,,,,,,,1.546,27.76,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,8081,1,2014-05-19,CALVERT,HAKAI,KWAK,1,PRUTH,2173,NUT2173,M,51.6554,-128.0913,,,,67,,0.45nm,13,,2014-05-19 11:25:01,2014-05-19 15:53:30,,,,20.561,,,,,,,1.808,36.761,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,6214,1,2014-10-16,CALVERT,HAKAI,KWAK,1,PRUTH,3101,NUT3101,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-10-16 14:00:00,2014-10-16 14:00:00,2015-04-07 00:00:00,,,10.57239004,,,,,,,1.1,22.76649081,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: microbial sampling event3: microbial sampling event",uM,Results,Technicianm
,6214,1,2014-10-16,CALVERT,HAKAI,KWAK,1,PRUTH,3102,NUT3102,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-10-16 14:00:00,2014-10-16 14:00:00,2015-04-10 00:00:00,,,10.93106996,,,,,,,1.114,24.42301243,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: microbial sampling event3: microbial sampling event",uM,Results,Technicianm
,6214,1,2014-10-16,CALVERT,HAKAI,KWAK,1,PRUTH,3103,NUT3103,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-10-16 14:00:00,2014-10-16 14:00:00,2015-04-10 00:00:00,,,9.596266295,,,,,,,1.08,18.98183369,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: microbial sampling event3: microbial sampling event",uM,Results,Technicianm
,6214,1,2014-10-16,CALVERT,HAKAI,KWAK,1,PRUTH,3104,NUT3104,M,51.6554,-128.0913,,,,70,,0.45nm,13,,2014-10-16 14:00:00,2014-10-16 14:00:00,2015-04-10 00:00:00,,,20.79461341,,,,,,,1.832,36.98330612,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: microbial sampling event3: microbial sampling event",uM,Results,Technicianm
,7,1,2014-11-30,CALVERT,HAKAI,KWAK,1,PRUTH,3155,NUT3155,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2014-11-30 13:29:51,2014-11-30 15:33:11,2015-04-07 00:00:00,,,16.28288378,,,,,,,1.439,29.93619793,,,,,,,,,,,,,,,,,,,,UBC,,,uM,Results,Raw
,7,1,2014-11-30,CALVERT,HAKAI,KWAK,1,PRUTH,3156,NUT3156,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2014-11-30 13:29:51,2014-11-30 15:33:11,2015-04-07 00:00:00,,,16.61155912,,,,,,,1.456,29.964298,,,,,,,,,,,,,,,,,,,,UBC,,,uM,Results,Raw
,7,1,2014-11-30,CALVERT,HAKAI,KWAK,1,PRUTH,3157,NUT3157,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2014-11-30 13:29:51,2014-11-30 15:33:11,2015-04-07 00:00:00,,,16.01090974,,,,,,,1.427,28.6262682,,,,,,,,,,,,,,,,,,,,UBC,,,uM,Results,Raw
,7,1,2014-11-30,CALVERT,HAKAI,KWAK,1,PRUTH,3158,NUT3158,M,51.6554,-128.0913,,,,73,,0.45nm,13,,2014-11-30 13:29:51,2014-11-30 15:33:11,2015-04-07 00:00:00,,,19.75127353,,,,,,,1.78,37.13651043,,,,,,,,,,,,,,,,,,,,UBC,,,uM,Results,Raw
,133,1,2015-01-21,CALVERT,HAKAI,KWAK,1,PRUTH,3183,NUT3183,M,51.6554,-128.0913,,,,0,,0.45nm,13,,2015-01-21 12:11:38,2015-01-21 13:40:00,,,,16.80993509,,,,,,,1.473509298,31.22983107,,,,,,,,,,,,,,microbial,,,,,,UBC,,,uM,Collected,Raw
,133,1,2015-01-21,CALVERT,HAKAI,KWAK,1,PRUTH,3189,NUT3189,M,51.6554,-128.0913,,,,1,,0.45nm,13,,2015-01-21 12:11:38,2015-01-21 13:40:00,,,,17.26240774,,,,,,,1.516985461,31.25402052,,,,,,,,,,,,,,microbial,,,,,,UBC,,,uM,Collected,Raw
